CCCCNC(=O)N1CCOCCOCCN(C(=O)NCCCC)CCOCCOCC1
COCCn1c(=O)c2cc3c(=O)n(CCOC)c(=O)c3cc2c1=O
NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2cc([N+](=O)[O-])cc(F)c2OCC[C@@H](C(N)=O)NC1=O
O=C1C2C3C=CC(C2C(=O)N1C1CCCCC1)C1C(=O)N(C2CCCCC2)C(=O)C31
O=C1C2C3C=CC([C@@H]2C(=O)N1C1CCCCC1)[C@H]1C(=O)N(C2CCCCC2)C(=O)C31
Cc1ccc(C([C-]2C(=O)CC(C)(C)CC2=O)[C-]2C(=O)CC(C)(C)CC2=O)s1
CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
CC(C)CC(c1nnnn1CC1CCCO1)[NH+]1CCN(Cc2ccc3c(c2)OCO3)CC1
CC(=O)N1C2CCCCC2S[C@H]2CCCCC21
COc1ccc(OC)c(C2NC(S)=[NH+]C3=C2[NH+]2CCC3CC2)c1
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C
O=C(Cn1sc2ccccc2c1=O)NC12CC3CC(CC(C3)C1)C2
CC(C)C(c1nnnn1CC1CCCO1)[NH+]1CCN(Cc2ccc3c(c2)OCO3)CC1
CCOC(=O)c1c(NC(=O)CSc2nc3cc(Cl)ccc3c(=O)n2Cc2ccco2)sc(C(=O)N(C)C)c1C
CCC1(C(=O)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C1(C(=O)OC)C(=O)OC
CCCCNC(=O)NC12CC3CC(CC(C3)C1)C2
Cn1c(=O)c2c(ncn2CN2CC[NH+](Cn3cnc4c3c(=O)n(C)c(=O)n4C)CC2)n(C)c1=O
NC(=O)C(=O)NN=C1C2CC3CC(C2)CC1C3
Nc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)sc2nc3c(c(C(F)(F)F)c12)CCC3
O=C([O-])c1cccc(NS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)Nc4cccc(C(=O)[O-])c4)cc3)cc2)c1
COc1ccc(C2C=C(C34CC5CC(CC(C5)C3)C4)[NH+]=C(S)N2)cc1
C[NH+]1CCC[C@H](C(=O)OCC(=O)[C@]2(O)CC[C@@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@H]4[C@@H](O)C[C@]32C)C1
C=CCN1C(=O)C2C3C=CC(C2C1=O)C1C2C(=O)N(CC=C)C(=O)C2C31
Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3nnc(C45CC6CC(CC(C6)C4)C5)s3)CC2)cc1
O=C(C1=C[C@H](c2csc3ccccc23)C[C@H](OCc2ccc(CO)cc2)O1)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1
CCN(C(=[NH+]P(=O)(N1CCOCC1)N1CCOCC1)N1CCOCC1)c1ccc(OC)cc1
O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccncc1
CCOC(=O)CCC(=O)N1CCOCCN(C(=O)CCC(=O)OCC)CCOCC1
O=C(Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2)C12CC3CC(CC(C3)C1)C2
Cn1c(N)c(C(=O)COC(=O)c2cc(C(F)(F)F)nc3ccccc23)c(=O)n(Cc2ccccc2)c1=O
C[NH+]1CCC2(CC1)Nc1nc(SCc3ccc(Cl)cc3)nn1C1=C2C[NH+](C)CC1
Cc1ccc(C2OCC3(CO)COC(c4ccc(C)cc4)[NH+]23)cc1
N#CC1=C2SCCN2C(=O)C(C#N)C12CCCCC2
COc1cc(C(c2sc3nc(C)nn3c2O)[NH+]2CCC3(CC2)OCCO3)cc(OC)c1OC
O=C([O-])C12C[C@@H]3C[C@H](C1)CC(n1ncc(N4CCN(c5ccccc5)CC4)c(Cl)c1=O)(C3)C2
O=C([O-])C12CC3CC(C1)CC(n1ncc(N4CCN(c5ccccc5)CC4)c(Cl)c1=O)(C3)C2
O=C([O-])[C@]1(O)C[C@H](O)[C@@H](O)[C@@H](O)C1
CC12C(=O)N(Cc3ccco3)C(=O)C1C1c3ccccc3C2c2ccccc21
COc1ccc2c(c1)[C@@]1(C)CCC[C@](C)(CO)C1CC2
CC(=O)OC1CC2C(C)(C)C(=O)CC[C@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C4OC43[C@]12C
CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)[O-])CO2
Cc1cc(C(=O)N[C@H](c2ccccc2)[C@@]2(C)C[C@@H]2[C@@H](C)C(=O)Nc2ccc3ccccc3c2)no1
Cc1cc(C(=O)N[C@@H](c2ccccc2)[C@]2(C)C[C@H]2[C@@H](C)C(=O)Nc2ccc3ccccc3c2)no1
Cc1cc(C(=O)N[C@H](c2ccccc2)[C@@]2(C)C[C@@H]2[C@@H](C)C(=O)Nc2ccc3ccccc3c2)no1
NC(=O)C[C@@H]1NC(=O)[C@H](CCC(=O)[O-])NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O
Cc1ccc(C(c2nnnn2C2CCCCC2)[NH+]2CCN3CCCC3C2)cc1
CC(=O)Nc1ccc(S(=O)(=O)NC2(C(F)(F)F)NC(=O)N(C3CCCC3)C2=O)cc1
O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1[O-])c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
CC12CCC(C(=O)NCc3ccccc3Cl)(C(Br)C1=O)C2(C)C
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
COCC[NH2+]CC(=O)C12CC3CC(CC(C3)C1)C2
CC(C)(CO)NS(=O)(=O)c1ccc2c(c1)oc(=O)c1cc(S(=O)(=O)NC(C)(C)CO)ccc12
CC(=O)OC1CC2C(C)(C)C(=O)[C@@H]3OC3[C@@]2(C)C2CC[C@]3(C)C(=CC(=O)OC3c3ccoc3)[C@]12C
C[C@]12CN3C[C@](C)(C[NH+](C1)[C@H]3c1ccc3c(c1)OCO3)C2
O=C1C2C3C=CC(CNS(=O)(=O)c4ccccc4[N+](=O)[O-])(O3)C2C(=O)N1c1ccccc1
CCOC(=O)c1sc(NC(NC(=O)c2ccco2)(C(=O)OC)C(F)(F)F)nc1C
Cc1ccc(C(C2=C([O-])CC(C)(C)CC2=O)[C-]2C(=O)CC(C)(C)CC2=O)s1
CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)NC2c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-]
Cc1ccc(C(=O)N2NC(c3ccc(F)cc3)C3C(=O)N(c4ccc(C)cc4)C(=O)C32)cc1
COc1cc(OC)cc(C(=O)NCCCN2CC[NH+](CCCNC(=O)c3cc(OC)cc(OC)c3)CC2)c1
C[C@@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@H](O)CC[C@@]34C=O)[C@]1(O)CC[C@@H]2C1=CC(=O)OC1
COc1ccc(N2CCN(c3nc(NCCO)nc(N4CCOCC4)n3)CC2)cc1
O=C1c2ccccc2C(=O)C12OC2c1cccc2ccccc12
NNC(=O)C12CC3CC(C1)CC(n1ncnn1)(C3)C2
CSCCC(NC(=O)c1ccc([N+](=O)[O-])cc1Cl)C(=O)OCC(=O)NCC(F)(F)F
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C(C(C)=O)C(c3ccccc3)[C@@](O)(C(=O)OC)C(=O)N2C1c1ccccc1
O=C(NC12CC3CC(CC(C3)C1)C2)c1cnccn1
CC1CCC2C(C1)c1sc(O)nc1SC2(C)C
OCCSc1nc(N2CCOCC2)nc(N2CCOCC2)n1
COCCN(C(=O)CSc1nc2nc(C)cc(C)n2n1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
Cc1ccc(S(=O)(=O)N(C)Cc2ccc(C(=O)NN=C3C4CC5CC(C4)CC3C5)cc2)cc1
CN(C)c1ccc([C@H]2N3C[C@@]4(C)C[NH+]2C[C@@](C)(C3)C4O)cc1
COCCN(C(=O)CSc1nnc(-c2ccccc2C)n1C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
Cn1cc([C@H]2N3C[C@@]4(C)C[NH+]2C[C@@](C)(C3)C4=O)c2ccccc21
CNC(=O)C12CCC(C)(c3nc4cc(C)c(C)cc4nc31)C2(C)C
C/C(=N\NC(=O)c1ccccn1)C12CC3CC(CC(C3)C1)C2
COc1cccc(C(C(=O)NCc2ccco2)N(Cc2ccco2)C(=O)Cn2nnc3ccccc32)c1
O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(c1ccccc1)C2
